,alexa_rank,default_port,domain_age_days,domain_tokens,file_extension,fragment,host,host_len,ips,malicious_url,mxhosts,num_domain_tokens,num_path_tokens,path,path_len,path_tokens,port,query,registered_domain,scheme,tld,url,url_len,alexa_result,age_result,host_len_res,file_ext_result,tld_result,ip_result,geo_result,domain_result,total
593,42,80,889,"['upload', 'xvideos', 'com']",,,upload.xvideos.com,18,"[{'geo': 'US', 'ip': '69.55.53.77', 'type': 'A'}]",0,"[{'mxhost': 'aspmx5.googlemail.com', 'ips': [{'geo': 'US', 'ip': '173.194.75.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400c:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'alt1.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'alt2.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx2.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx3.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx4.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.29.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400d:c04:0:0:0:1a', 'type': 'AAAA'}]}]",3,2,/account/,9,"['account', '']",80,redirect=%2Fvideo7781952%2Fvickydiego%23_tabFavs,xvideos.com,http,com,http://upload.xvideos.com/account/?redirect=%2Fvideo7781952%2Fvickydiego%23_tabFavs,83,0,0,0,0,0,0,0,0,0
594,0,80,31,"['84', '2', '228', '106']",,,84.2.228.106,12,84.2.228.106,1,NA,4,1,/,1,[''],80,,228.106,http,106,http://84.2.228.106/,20,0,1,0,0,0,0,0,0,1
595,21261,80,79,"['poste-8412175644897136', 'de', 'vu']",,,poste-8412175644897136.de.vu,28,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,NA,3,1,/,1,[''],80,,de.vu,http,vu,http://poste-8412175644897136.de.vu/,36,0,1,0,0,1,0,0,0,2
596,77404,80,1610,"['fx', 'hitao', 'com']",php,,fx.hitao.com,12,"[{'geo': 'CN', 'ip': '115.29.195.182', 'type': 'A'}]",0,"[{'mxhost': 'mxwcom.263xmail.com', 'ips': [{'geo': 'CN', 'ip': '211.150.64.49', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.227', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.228', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.230', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.231', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.232', 'type': 'A'}]}, {'mxhost': 'mxcom.263xmail.com', 'ips': [{'geo': 'CN', 'ip': '211.150.64.49', 'type': 'A'}]}]",3,1,/piwik.php,10,['piwik.php'],80,idsite=2,hitao.com,http,com,http://fx.hitao.com/piwik.php?idsite=2,38,0,0,0,0,0,0,0,0,0
597,0,80,68,"['copa2014-info', 'nptemp', 'net']",,,copa2014-info.nptemp.net,24,,1,"[{'mxhost': 'mail-n5.neuprime.com', 'ips': [{'geo': 'DE', 'ip': '94.249.192.42', 'type': 'A'}, {'geo': 'DE', 'ip': '94.249.192.43', 'type': 'A'}, {'geo': 'DE', 'ip': '94.249.192.40', 'type': 'A'}, {'geo': 'DE', 'ip': '94.249.192.41', 'type': 'A'}]}]",3,1,/,1,[''],80,,nptemp.net,http,net,http://copa2014-info.nptemp.net/,32,0,1,0,0,0,0,0,0,1
598,116,80,2530,"['ie', 'sogou', 'com']",,,ie.sogou.com,12,"[{'geo': 'CN', 'ip': '220.181.124.6', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.124.5', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.124.4', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.124.3', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.124.2', 'type': 'A'}, {'geo': 'CN', 'ip': '180.149.156.71', 'type': 'A'}, {'geo': 'CN', 'ip': '180.149.156.70', 'type': 'A'}, {'geo': 'CN', 'ip': '180.149.156.69', 'type': 'A'}, {'geo': 'CN', 'ip': '106.120.151.65', 'type': 'A'}, {'geo': 'CN', 'ip': '106.120.151.64', 'type': 'A'}, {'geo': 'CN', 'ip': '106.120.151.63', 'type': 'A'}, {'geo': 'CN', 'ip': '106.120.151.62', 'type': 'A'}, {'geo': 'CN', 'ip': '106.120.151.61', 'type': 'A'}]",0,"[{'mxhost': 'mx.sogou.com', 'ips': [{'geo': 'CN', 'ip': '61.135.130.248', 'type': 'A'}]}]",3,1,/,1,[''],80,,sogou.com,http,com,http://ie.sogou.com/,20,0,0,0,0,0,0,0,0,0
599,0,80,968,"['thomasmein', 'com']",,,thomasmein.com,14,"[{'geo': 'US', 'ip': '66.6.44.4', 'type': 'A'}]",0,"[{'mxhost': 'mx0.123-reg.co.uk', 'ips': [{'geo': 'GB', 'ip': '94.136.40.61', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.150', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.151', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.152', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.153', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.154', 'type': 'A'}]}, {'mxhost': 'mx1.123-reg.co.uk', 'ips': [{'geo': 'GB', 'ip': '94.136.40.154', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.61', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.150', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.151', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.152', 'type': 'A'}, {'geo': 'GB', 'ip': '94.136.40.153', 'type': 'A'}]}]",2,2,/post/83524716912,17,"['post', '83524716912']",80,,thomasmein.com,http,com,http://thomasmein.com/post/83524716912,38,0,0,0,0,0,0,0,0,0
600,0,80,59,"['surfmarketing', 'cl']",php,,surfmarketing.cl,16,"[{'geo': 'CL', 'ip': '200.29.0.33', 'type': 'A'}]",1,"[{'mxhost': 'mail.surfmarketing.cl', 'ips': [{'geo': 'CL', 'ip': '200.14.80.185', 'type': 'A'}]}]",2,2,/newgdoc/auth.php,17,"['newgdoc', 'auth.php']",80,,surfmarketing.cl,http,cl,http://surfmarketing.cl/newgdoc/auth.php,40,0,1,0,0,1,0,0,0,2
601,0,80,190,"['www', 'ciaoitalyvillas', 'com']",zip,,www.ciaoitalyvillas.com,23,"[{'geo': 'US', 'ip': '143.95.95.143', 'type': 'A'}]",1,"[{'mxhost': 'ciaoitalyvillas.com', 'ips': [{'geo': 'US', 'ip': '143.95.95.143', 'type': 'A'}]}]",3,3,/02-2014/billing/bill.351-083.zip,33,"['02-2014', 'billing', 'bill.351-083.zip']",80,,ciaoitalyvillas.com,http,com,http://www.ciaoitalyvillas.com/02-2014/billing/bill.351-083.zip,63,0,1,0,1,0,0,0,0,2
602,51,80,6082,"['kansascity', 'craigslist', 'org']",,,kansascity.craigslist.org,25,"[{'geo': 'US', 'ip': '208.82.238.226', 'type': 'A'}]",0,"[{'mxhost': 'mxi1f.craigslist.org', 'ips': [{'geo': 'US', 'ip': '208.82.238.80', 'type': 'A'}]}, {'mxhost': 'mxi2f.craigslist.org', 'ips': [{'geo': 'US', 'ip': '208.82.238.81', 'type': 'A'}]}]",3,1,/,1,[''],80,,craigslist.org,http,org,http://kansascity.craigslist.org/,33,0,0,0,0,0,0,0,0,0
603,0,80,29,"['www', 'elanomobilya', 'com']",php,/confirm.php?cmd=login-submit&amp;amp;dispatch=71f8cb22e7463ce6a0890fd6c6f038f5b4bf53c0db18fd85h0a134,www.elanomobilya.com,20,"[{'geo': 'TR', 'ip': '178.210.162.252', 'type': 'A'}]",1,"[{'mxhost': 'elanomobilya.com', 'ips': [{'geo': 'TR', 'ip': '178.210.162.252', 'type': 'A'}]}]",3,3,/~zeedee/9a70c0acdb2584924f5d0/web.php,38,"['~zeedee', '9a70c0acdb2584924f5d0', 'web.php']",80,,elanomobilya.com,http,com,http://www.elanomobilya.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;amp;dispatch=71f8cb22e7463ce6a0890fd6c6f038f5b4bf53c0db18fd85h0a134,168,0,1,0,0,0,0,0,0,1
604,4375,80,5714,"['66', 'adsina', 'allyes', 'com']",,,66.adsina.allyes.com,20,"[{'geo': 'CN', 'ip': '218.30.66.7', 'type': 'A'}]",0,"[{'mxhost': 'owa.allyes.com', 'ips': [{'geo': 'CN', 'ip': '116.246.18.251', 'type': 'A'}]}]",4,2,/main/adfshow,13,"['main', 'adfshow']",80,user=AFP6_for_SINA%7CGame%7CGamePV&db=sina&border=0&local=yes,allyes.com,http,com,http://66.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CGame%7CGamePV&db=sina&border=0&local=yes,102,0,0,0,0,0,0,0,0,0
605,0,80,303,"['pepeoyunlari', 'co', 'uk']",,,pepeoyunlari.co.uk,18,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,NA,3,3,/includes/www.paypal.co.uk/,27,"['includes', 'www.paypal.co.uk', '']",80,,pepeoyunlari.co.uk,http,uk,http://pepeoyunlari.co.uk/includes/www.paypal.co.uk/,52,0,1,0,0,0,0,0,0,1
606,0,80,3,"['www', 'firebrandcharcoal', 'com']",htm,,www.firebrandcharcoal.com,25,"[{'geo': 'US', 'ip': '192.185.172.92', 'type': 'A'}]",1,"[{'mxhost': 'firebrandcharcoal.com', 'ips': [{'geo': 'US', 'ip': '192.185.172.92', 'type': 'A'}]}]",3,4,/images/sampledata/fruitshop/index.htm,38,"['images', 'sampledata', 'fruitshop', 'index.htm']",80,,firebrandcharcoal.com,http,com,http://www.firebrandcharcoal.com/images/sampledata/fruitshop/index.htm,70,0,1,0,0,0,0,0,0,1
607,34,80,932,"['justmyko', 'tumblr', 'com']",,,justmyko.tumblr.com,19,"[{'geo': 'US', 'ip': '66.6.40.43', 'type': 'A'}, {'geo': 'US', 'ip': '66.6.40.40', 'type': 'A'}]",0,"[{'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX4.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.29.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400d:c04:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX5.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '173.194.75.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400c:c01:0:0:0:1a', 'type': 'AAAA'}]}]",3,2,/post/22578456227,17,"['post', '22578456227']",80,,tumblr.com,http,com,http://justmyko.tumblr.com/post/22578456227,43,0,0,0,0,0,0,0,0,0
608,19,80,1017,"['housing', 'realestate', 'yahoo', 'co', 'jp']",,,housing.realestate.yahoo.co.jp,30,"[{'geo': 'JP', 'ip': '203.216.231.221', 'type': 'A'}]",0,"[{'mxhost': 'mx3.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.29.240', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.237', 'type': 'A'}]}, {'mxhost': 'mx5.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.57.236', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.29.238', 'type': 'A'}]}, {'mxhost': 'mx1.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.29.234', 'type': 'A'}, {'geo': 'JP', 'ip': '114.111.99.224', 'type': 'A'}]}, {'mxhost': 'mx2.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '114.111.99.248', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.238', 'type': 'A'}]}]",5,1,/,1,[''],80,sc_in=h_db_rtop_main,yahoo.co.jp,http,jp,http://housing.realestate.yahoo.co.jp/?sc_in=h_db_rtop_main,59,0,0,0,0,0,0,0,0,0
609,89,80,4969,"['www', 'people', 'com', 'cn']",,,www.people.com.cn,17,"[{'geo': 'CN', 'ip': '58.68.168.249', 'type': 'A'}, {'geo': 'CN', 'ip': '58.68.168.229', 'type': 'A'}, {'geo': 'US', 'ip': '209.177.92.5', 'type': 'A'}, {'geo': 'CN', 'ip': '58.68.168.250', 'type': 'A'}]",0,NA,4,1,/,1,[''],80,,people.com.cn,http,cn,http://www.people.com.cn/,25,0,0,0,0,0,0,0,0,0
610,0,80,22,"['www', 'fahrschule-one', 'de']",php,,www.fahrschule-one.de,21,"[{'geo': 'DE', 'ip': '212.90.148.52', 'type': 'A'}, {'geo': 'DE', 'ip': '2001:1640:5:0:0:0:3:8c', 'type': 'AAAA'}]",1,"[{'mxhost': 'mx02.goneo.de', 'ips': [{'geo': 'DE', 'ip': '82.100.220.162', 'type': 'A'}]}, {'mxhost': 'mx01.goneo.de', 'ips': [{'geo': 'DE', 'ip': '82.100.220.161', 'type': 'A'}, {'geo': 'DE', 'ip': '2001:1640:5:0:0:0:2:161', 'type': 'AAAA'}]}]",3,7,/libraries/joomla/plugin/autoatendimento/asp/gb/index.php,57,"['libraries', 'joomla', 'plugin', 'autoatendimento', 'asp', 'gb', 'index.php']",80,,fahrschule-one.de,http,de,http://www.fahrschule-one.de/libraries/joomla/plugin/autoatendimento/asp/gb/index.php,85,0,1,0,0,0,0,0,0,1
611,19,80,800,"['beauty', 'yahoo', 'co', 'jp']",,,beauty.yahoo.co.jp,18,"[{'geo': 'JP', 'ip': '183.79.43.155', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.27.212', 'type': 'A'}]",0,"[{'mxhost': 'mx1.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '114.111.99.224', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.29.234', 'type': 'A'}]}, {'mxhost': 'mx2.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.57.238', 'type': 'A'}, {'geo': 'JP', 'ip': '114.111.99.248', 'type': 'A'}]}, {'mxhost': 'mx3.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.29.240', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.237', 'type': 'A'}]}, {'mxhost': 'mx5.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.29.238', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.236', 'type': 'A'}]}]",4,1,/,1,[''],80,,yahoo.co.jp,http,jp,http://beauty.yahoo.co.jp/,26,0,0,0,0,0,0,0,0,0
612,55,80,941,"['worldsport', 'blogs', 'cnn', 'com']",,,worldsport.blogs.cnn.com,24,"[{'geo': 'US', 'ip': '76.74.255.123', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.255.117', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.11.244', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.9.244', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.83.250', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.82.250', 'type': 'A'}]",0,"[{'mxhost': 'atlmail3.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.168.181', 'type': 'A'}]}, {'mxhost': 'atlmail5.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.165.14', 'type': 'A'}]}, {'mxhost': 'lonmail1.turner.com', 'ips': [{'geo': 'GB', 'ip': '157.166.216.142', 'type': 'A'}]}, {'mxhost': 'nycmail1.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.8', 'type': 'A'}]}, {'mxhost': 'nycmail2.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.10', 'type': 'A'}]}]",4,1,/,1,[''],80,,cnn.com,http,com,http://worldsport.blogs.cnn.com/,32,0,0,0,0,0,0,0,0,0
613,0,80,53,"['www', 'paypal', 'com', 'rd1k6dqlzef9o3gxo', '0199699rjjidbm1', 'com']",,,www.paypal.com.rd1k6dqlzef9o3gxo.0199699rjjidbm1.com,52,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail.b-io.co', 'ips': [{'geo': 'US', 'ip': '54.235.205.240', 'type': 'A'}, {'geo': 'US', 'ip': '50.16.229.180', 'type': 'A'}, {'geo': 'US', 'ip': '184.73.214.48', 'type': 'A'}]}]",6,3,/cgi-bin/webscr/,16,"['cgi-bin', 'webscr', '']",80,,0199699rjjidbm1.com,http,com,http://www.paypal.com.rd1k6dqlzef9o3gxo.0199699rjjidbm1.com/cgi-bin/webscr/,75,0,1,0,0,0,0,0,0,1
614,0,80,33,"['www', 'coinbase', 'agreement', 'com', 'ktsxs4auivy', 'advicesamrong', 'com']",,,www.coinbase.agreement.com.ktsxs4auivy.advicesamrong.com,56,"[{'geo': 'NL', 'ip': '46.21.161.247', 'type': 'A'}]",1,"[{'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1b', 'type': 'AAAA'}]}]",7,1,/wallet,7,['wallet'],80,,advicesamrong.com,http,com,http://www.coinbase.agreement.com.ktsxs4auivy.advicesamrong.com/wallet,70,0,1,0,0,0,0,0,0,1
615,0,80,37,"['szepkertfaiskola', 'hu']",htm,,szepkertfaiskola.hu,19,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail.szepkertfaiskola.hu', 'ips': [{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]}]",2,6,/images/stories/food/asa/8c38a033039ba0c80afd731d9b0bea0e/BenvenutoseBayaccedi.htm,82,"['images', 'stories', 'food', 'asa', '8c38a033039ba0c80afd731d9b0bea0e', 'BenvenutoseBayaccedi.htm']",80,,szepkertfaiskola.hu,http,hu,http://szepkertfaiskola.hu/images/stories/food/asa/8c38a033039ba0c80afd731d9b0bea0e/BenvenutoseBayaccedi.htm,108,0,1,0,0,1,0,0,0,2
616,0,80,77,"['www', 'yenicozum', 'com']",php,,www.yenicozum.com,17,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'yenicozum.com', 'ips': [{'geo': 'TR', 'ip': '178.210.162.253', 'type': 'A'}]}]",3,3,/~zeedee/9a70c0acdb2584924f5d0/confirm.php,42,"['~zeedee', '9a70c0acdb2584924f5d0', 'confirm.php']",80,cmd=login-submit&amp;dispatch=6401580d347b5e32d06a50650117fce8b4bf53c0db18fd85h0a134,yenicozum.com,http,com,http://www.yenicozum.com/~zeedee/9a70c0acdb2584924f5d0/confirm.php?cmd=login-submit&amp;dispatch=6401580d347b5e32d06a50650117fce8b4bf53c0db18fd85h0a134,151,0,1,0,0,0,0,0,0,1
617,7136,80,5220,"['www', 'contactmusic', 'com']",,,www.contactmusic.com,20,"[{'geo': 'US', 'ip': '72.21.92.20', 'type': 'A'}]",0,"[{'mxhost': 'aspmx3.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'alt1.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'alt2.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx2.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}]",3,2,/news-article/nick-nolte-slams-julia-roberts,44,"['news-article', 'nick-nolte-slams-julia-roberts']",80,,contactmusic.com,http,com,http://www.contactmusic.com/news-article/nick-nolte-slams-julia-roberts,71,0,0,0,0,0,0,0,0,0
618,0,80,81,"['wyndhamharbouronline', 'com', 'au']",html,,wyndhamharbouronline.com.au,27,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail.wyndhamharbouronline.com.au', 'ips': [{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]}]",3,6,/images/blogs/local_area/ynk/NGdocs/Login.html,46,"['images', 'blogs', 'local_area', 'ynk', 'NGdocs', 'Login.html']",80,,wyndhamharbouronline.com.au,http,au,http://wyndhamharbouronline.com.au/images/blogs/local_area/ynk/NGdocs/Login.html,80,0,1,0,0,1,0,0,0,2
619,0,80,60,"['tdsitunesworl', 'com']",,,tdsitunesworl.com,17,"[{'geo': 'IT', 'ip': '81.88.48.95', 'type': 'A'}]",1,"[{'mxhost': 'mail-fr.securemail.pro', 'ips': [{'geo': 'IT', 'ip': '81.88.48.101', 'type': 'A'}]}]",2,3,/store/appus/,13,"['store', 'appus', '']",80,,tdsitunesworl.com,http,com,http://tdsitunesworl.com/store/appus/,37,0,1,0,0,0,0,0,0,1
620,55,80,895,"['backstory', 'blogs', 'cnn', 'com']",,,backstory.blogs.cnn.com,23,"[{'geo': 'US', 'ip': '192.0.83.250', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.82.250', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.255.123', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.255.117', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.11.244', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.9.244', 'type': 'A'}]",0,"[{'mxhost': 'lonmail1.turner.com', 'ips': [{'geo': 'GB', 'ip': '157.166.216.142', 'type': 'A'}]}, {'mxhost': 'nycmail1.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.8', 'type': 'A'}]}, {'mxhost': 'nycmail2.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.10', 'type': 'A'}]}, {'mxhost': 'atlmail3.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.168.181', 'type': 'A'}]}, {'mxhost': 'atlmail5.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.165.14', 'type': 'A'}]}]",4,1,/,1,[''],80,,cnn.com,http,com,http://backstory.blogs.cnn.com/,31,0,0,0,0,0,0,0,0,0
621,0,80,-1825,"['ausp', 'com', 'ua']",htm,,ausp.com.ua,11,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail.ausp.com.ua', 'ips': [{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]}]",3,7,/wp-content/plugins/auto_more_3/yahoofinal/yahoofinal/yahoo/index.htm,69,"['wp-content', 'plugins', 'auto_more_3', 'yahoofinal', 'yahoofinal', 'yahoo', 'index.htm']",80,,ausp.com.ua,http,ua,http://ausp.com.ua/wp-content/plugins/auto_more_3/yahoofinal/yahoofinal/yahoo/index.htm,87,0,1,0,0,1,0,0,0,2
622,99863,80,88,"['webserviceemailteam', 'edicy', 'co']",,,webserviceemailteam.edicy.co,28,"[{'geo': None, 'ip': '82.129.24.69', 'type': 'A'}]",1,NA,3,1,/en,3,['en'],80,,edicy.co,http,co,http://webserviceemailteam.edicy.co/en,38,1,1,0,0,1,0,0,0,3
623,66631,80,2098,"['s3', 'documentcloud', 'org']",js,,s3.documentcloud.org,20,"[{'geo': 'US', 'ip': '207.171.189.81', 'type': 'A'}]",0,"[{'mxhost': 'mx2.sub3.homie.mail.dreamhost.com', 'ips': [{'geo': 'US', 'ip': '69.163.253.9', 'type': 'A'}]}, {'mxhost': 'mx1.sub3.homie.mail.dreamhost.com', 'ips': [{'geo': 'US', 'ip': '69.163.253.8', 'type': 'A'}]}]",3,2,/notes/loader.js,16,"['notes', 'loader.js']",80,,documentcloud.org,http,org,http://s3.documentcloud.org/notes/loader.js,43,0,0,0,0,0,0,0,0,0
624,0,80,38,"['signin', 'ebay', 'f63351ea649909fec4d6b1f0f594f373', 'update', 'sumonestore', 'com']",,,signin.ebay.f63351ea649909fec4d6b1f0f594f373.update.sumonestore.com,67,,1,NA,6,1,/,1,[''],80,,sumonestore.com,http,com,http://signin.ebay.f63351ea649909fec4d6b1f0f594f373.update.sumonestore.com/,75,0,1,1,0,0,0,0,0,2
